ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000042197,9.480046222074046,0.38588923192270774,0.23390460096261395,1.645037925897861,0.0999619901820329,0.5113748546998383
ENSMUSG00000026131,154.28634285699934,-0.444962778384607,0.16065919262816616,-2.768289602163605,0.005635135726957068,0.08956055571740308
ENSMUSG00000042111,4.936426411288686,-0.020842839883976533,0.21490205240480378,-0.0969919508635997,0.9227327865919447,1
ENSMUSG00000026127,35.37839193267022,-0.1763139437396212,0.21472298686115512,-0.8208554767356987,0.4117285942969889,0.8332935297671473
ENSMUSG00000026126,26.093651028723286,0.13234091841870574,0.22622675831999667,0.5847894678857108,0.5586892869947632,0.89644580450587
ENSMUSG00000037503,105.46010831176106,-0.029907857435555067,0.16899600581611904,-0.17698602116539308,0.8595193697354292,0.9771444837687258
ENSMUSG00000026123,325.2888958639059,0.11517764040508144,0.1274331213023821,0.9038083828582079,0.3660970159238286,0.808574827334798
ENSMUSG00000045216,105.97884547147402,0.026867392401288177,0.16926033756098893,0.15873098324343343,0.8738808265429993,0.9812611552211213
ENSMUSG00000037470,88.6512329808297,0.1846223716511404,0.18000745379285119,1.0254276729528589,0.30516143637300003,0.7712528314634074
ENSMUSG00000047180,94.51588110770382,0.10163930230307357,0.1755705065035854,0.5788470370913794,0.5626923895885588,0.8982964117613954
ENSMUSG00000037447,8.738997121188136,0.30097306548441943,0.230890207111978,1.3003613403622507,0.19347715347867886,0.6716431927211658
ENSMUSG00000010453,50.54431682780499,0.13444579440256987,0.19828633720427072,0.6778783954319562,0.49784879931676307,0.8745721599777055
ENSMUSG00000001143,21.77585251314501,-0.28331421681630004,0.2323600823585513,-1.21798822033835,0.22322844918588727,0.7005635516729573
ENSMUSG00000037408,287.0917377988826,-0.14065982674078656,0.13354991829619584,-1.0532225544150744,0.29223900372781664,0.7614582209150695
ENSMUSG00000001138,23.55065815204523,-0.23588092226068544,0.2296378168774414,-1.0263848678843712,0.30471020786878755,0.7710117780974535
ENSMUSG00000026121,6.453497807459851,-0.04920823760059222,0.22180520585337332,-0.22203992138921613,0.8242828061302594,1
ENSMUSG00000061518,93.72016769829018,-0.05475852449826968,0.17922283081193097,-0.30554842306658947,0.75994849575788,0.951932286388719
ENSMUSG00000037351,122.94971520204942,-0.00554147109542392,0.16219781766577887,-0.03416338451706082,0.9727468644085907,0.9965986594974139
ENSMUSG00000026116,106.8360347330888,-0.2505528992512512,0.16940733160392515,-1.4786743325686933,0.13922737552090608,0.5892879317088183
ENSMUSG00000026113,13.714889574109602,-0.2638465349978577,0.23803077235398787,-1.1072892969101633,0.26816887034115977,0.7436710084051193
ENSMUSG00000026112,77.75260955741173,0.2263109377064004,0.18428128122809578,1.227548880056967,0.21961636189404093,0.6978196789672702
ENSMUSG00000026111,30.557339998323904,0.23833776695782477,0.2211080850317245,1.07673383652413,0.28159919130102123,0.7571474944914875
ENSMUSG00000026110,143.77900012309843,0.43612733724785246,0.16016033122160853,2.7212343787470883,0.006503863017698382,0.09840585378132397
ENSMUSG00000026090,31.337451262038407,-0.14053785541894587,0.22172860953590362,-0.6335545310712482,0.5263715824464603,0.8831425354082628
ENSMUSG00000026088,5.589039971869474,-0.0733694500091972,0.21899294306291062,-0.3348952444959979,0.7377041095213658,1
ENSMUSG00000026087,22.479487950985945,0.1296689408975827,0.23081461715664844,0.5615588401705618,0.5744166303345455,0.9003123215443063
ENSMUSG00000058407,25.478458464861845,0.08382988918327279,0.22842536962604795,0.3669709247805995,0.7136407059308989,0.9405164853403392
ENSMUSG00000026083,56.417122233974474,0.165963801310283,0.2009213832749799,0.8258757609685036,0.4088745718327475,0.8319060764487701
ENSMUSG00000026078,27.609556530371044,0.20174425491243303,0.2297304696998664,0.877765310420739,0.38007109344794465,0.8196253788769606
ENSMUSG00000026077,13.399827359903027,0.17088955636796177,0.2380132889056492,0.7172991336923268,0.4731895416635089,0.8655121237723484
ENSMUSG00000073702,30.436421037176906,0.15115414610548006,0.22565921628799065,0.6697390129931071,0.5030241772391475,0.8763432711332291
ENSMUSG00000003134,16.905093206569795,-0.2520988394505595,0.23761456878941462,-1.060531684769341,0.28890278320955615,0.7598119715270646
ENSMUSG00000003135,20.077764110149626,-0.12107298549153386,0.23515490359836205,-0.5147669052998118,0.60671591421406,0.9129357388409677
ENSMUSG00000048234,31.874587017226858,0.11722715354435925,0.21791912657895,0.537838103755375,0.5906888233612815,0.9062075909514299
ENSMUSG00000026074,32.93376041354894,0.15338985786406106,0.2198650205159066,0.6975727053306124,0.48544445610886316,0.8702489067157074
ENSMUSG00000026072,23.665559252354836,0.5598094607512005,0.23007604778749363,2.419997373911377,0.015520619186680663,0.1761501532089348
ENSMUSG00000026062,255.82624423650356,-0.2599204563630322,0.1376034565036204,-1.8887384988930827,0.05892687723502164,0.3928183013407343
ENSMUSG00000103270,4.411568295355863,0.05993455317734475,0.20507800259348588,0.2921079125233553,0.7702041170790623,1
ENSMUSG00000041945,25.59352557058048,0.38946805682518654,0.22788490675466186,1.7053174107295386,0.08813524214248425,0.4794299529943175
ENSMUSG00000060679,18.53196597122678,0.3961623089618923,0.235259663057382,1.6789801423899169,0.09315591390501611,0.49063305524626816
ENSMUSG00000070939,21.969788679301157,-0.16275309812416436,0.23099439971057875,-0.704551170691592,0.4810895949656956,0.8696510767535194
ENSMUSG00000010290,10.35908238545939,-0.007231816138291161,0.23644297070403827,-0.030585701355061386,0.9755999454814542,0.9965986594974139
ENSMUSG00000008136,15.042730914642833,0.09322103423447459,0.2376410423800153,0.39201411346904863,0.6950477857085836,0.9374064664930368
ENSMUSG00000066877,35.32080008295125,-0.1620836722948352,0.21682486156866754,-0.7475057304469306,0.45475834504504387,0.856760501569781
ENSMUSG00000057363,14.060844806514808,0.2088256743068534,0.23787797037237138,0.8766768115899359,0.38066220517533667,0.8196253788769606
ENSMUSG00000041763,37.80631166665732,0.43726573128803037,0.2120537519717061,2.0572577406749772,0.039661440016402164,0.3172327758788623
ENSMUSG00000041684,10.36003501060703,0.030121495834845628,0.2363315832250482,0.12746269936406887,0.8985741939283562,0.9827416932541488
ENSMUSG00000026048,9.751844972175782,-0.053199820751738035,0.2350007301383831,-0.22651353943415456,0.8208020299237176,0.9657668774760563
ENSMUSG00000101567,43.295382566727085,0.46984836655409223,0.2068948436440415,2.2653117587708835,0.023493554966587,0.2298405618417909
ENSMUSG00000056870,5.209763748399855,0.2825990427240899,0.21069121237124025,1.341585724246501,0.17973035749448757,1
ENSMUSG00000026043,527.8611823567248,0.9327735324782246,0.1372736149899093,6.790353196586729,1.1185935097228051e-11,5.550709571580053e-9
ENSMUSG00000026042,41.73730017700977,0.7305230132427358,0.212232245786139,3.422233679374974,6.210890953285283e-4,0.018308804618727442
ENSMUSG00000025995,10.102000851154827,0.25814514097910335,0.2361333474876227,1.0906484089461432,0.27542761986030706,0.7484391544241749
ENSMUSG00000025993,228.71289537295957,1.0941919878349644,0.17048444588864617,6.404825983834691,1.505409810502252e-10,5.1716617028485056e-8
ENSMUSG00000025986,7.227465318812698,0.11236334207167539,0.22421832496592317,0.5011691035998542,0.6162521165127471,1
ENSMUSG00000045954,30.58964558031897,-0.38177811649507937,0.22055343722591503,-1.7284062124930557,0.0839154224759225,0.4702211753795105
ENSMUSG00000018417,46.991148919769415,0.3607382479314204,0.20576601517198065,1.7512331322491401,0.07990576051852923,0.458240206245843
ENSMUSG00000026104,15.092732004293678,0.7256485242650702,0.23798991663080668,3.009582348494791,0.0026160715043524875,0.054980589827944515
ENSMUSG00000026103,49.893057719032825,0.08852934441929651,0.2015938721509544,0.43908734065557625,0.6605982515371593,0.9284615984391854
ENSMUSG00000002881,30.78641624716756,0.09352323517481552,0.22273008709529077,0.41989698595240066,0.674560709697051,0.9314616303112724
ENSMUSG00000041439,107.97073716799267,0.1974202624029106,0.17639135706649595,1.1191057688839996,0.263095019046435,0.7385319325400699
ENSMUSG00000026102,16.638416188229815,0.17857225455284856,0.23682797143132767,0.7530752450826818,0.45140469913435427,0.8543200441364911
ENSMUSG00000041426,11.717288587977796,0.02834637575489868,0.23651763248933316,0.11990960741204269,0.9045547537778577,0.9836358209743089
ENSMUSG00000026097,5.517547859879544,0.128905559185176,0.2176467421377526,0.591378068410828,0.5542671318457599,1
ENSMUSG00000026094,49.095956052899126,0.012824843089065188,0.2028036570347528,0.06323326933529697,0.9495807526809568,0.9954994463552003
ENSMUSG00000041303,9.145923094455517,0.013833900681297591,0.23402629375328768,0.05905667147012903,0.9529069695300765,0.9965986594974139
ENSMUSG00000073678,14.494937625232053,0.2344132046965585,0.23801562544013838,0.9843488128228993,0.3249440367035569,0.780634786400261
ENSMUSG00000052331,8.065190896726394,0.044604292213501505,0.23172946628187438,0.1925194676934921,0.8473353201139282,1
ENSMUSG00000025982,103.00541495072157,0.09882026357390478,0.1698805977070033,0.5816376936921422,0.5608107477017666,0.8976245813499455
ENSMUSG00000025981,14.611832217640913,-0.4496471946596328,0.23786344068290602,-1.8840050733976543,0.05956428921926604,0.3929307469028688
ENSMUSG00000025980,72.76866426972724,-0.032270741646819416,0.18661345562829246,-0.17293678180347832,0.8627011195152514,0.9779906117780658
ENSMUSG00000073676,11.692914170723379,0.14308122556461206,0.23761297259205028,0.6021050379192591,0.547104221260789,0.8896295110688817
ENSMUSG00000025979,34.66074382704357,0.1064970486018701,0.22158992636449226,0.48069682327390884,0.6307319892463026,0.9212201421892022
ENSMUSG00000025978,5.781088237354886,-0.15181149794996798,0.22176748589627784,-0.6844811221530286,0.49367140599366893,1
ENSMUSG00000046994,12.854679987721017,-0.07134041141946924,0.23803142763984378,-0.29974426703224316,0.7643722299787424,0.951932286388719
ENSMUSG00000038349,6.316809468505368,-0.3504247464908536,0.2193561592399568,-1.5986670570912793,0.10989460113913209,1
ENSMUSG00000038331,105.83051750500387,-0.16992998696020678,0.16972761343308393,-1.00110275037884,0.3167771354971229,0.7766580574468078
ENSMUSG00000087022,9.470427495408341,-0.4836649651140678,0.2345711842380364,-2.050427884195018,0.040322694452958906,0.3212866252041293
ENSMUSG00000025971,13.378101454265355,-0.08920075309538357,0.23802195641512142,-0.37487140907276106,0.7077561033427857,0.9401661979562406
ENSMUSG00000038305,11.089024517807545,0.21332343980951854,0.23490189773185463,0.907580563104518,0.3640998673491986,0.8080283510153008
ENSMUSG00000051223,103.26508084145884,0.23659928917619658,0.1726705551093787,1.369869317915561,0.17072769893567818,0.6391197849511641
ENSMUSG00000026034,17.433491247086007,0.5235736275517261,0.2368731554421766,2.1984995271768164,0.027913528215366853,0.2572612723374352
ENSMUSG00000026035,8.252706731023492,0.2947799410663582,0.2297616849603627,1.2793388147403173,0.20077776977679826,1
ENSMUSG00000026036,15.700806331592755,-0.32119975612223317,0.23707117142168158,-1.3525055844426488,0.1762136335293227,0.6473939335152442
ENSMUSG00000026037,8.46680410163791,0.26844038538367765,0.23104504254845326,1.1601766759458112,0.24597688113847838,1
ENSMUSG00000038174,11.788411838002506,0.16069182332530646,0.23770120411253937,0.6753740943875708,0.4994381199328372,0.8745721599777055
ENSMUSG00000026032,20.07088165010673,-0.07198460479313933,0.23431692289214442,-0.3071890058146339,0.7586995133275756,0.951932286388719
ENSMUSG00000026031,35.967630385459586,0.05618054012392313,0.21670732122089947,0.2592196683663861,0.7954657564674186,0.9605214539353639
ENSMUSG00000026029,43.351258477372475,0.14565243592562063,0.20635228370889364,0.7056617087196065,0.48039853889644996,0.8695141095634251
ENSMUSG00000026028,64.83350490611507,-0.12752641109071533,0.18907819042668056,-0.6744122395296671,0.5000492634355287,0.8745721599777055
ENSMUSG00000026027,12.11444342900652,0.003253997173901388,0.2378775002238838,0.013671907356372052,0.9890917360353759,0.9986926761180008
ENSMUSG00000026024,10.77851207209894,-0.3802668269198265,0.23697819201344775,-1.5997336376373588,0.10965768626292809,0.5369859943533298
ENSMUSG00000041075,16.890544372734624,-0.527526924114516,0.23616544465572087,-2.221632804056681,0.026308131072288667,0.24554255667469424
ENSMUSG00000026021,9.671207116417467,0.0346532290474406,0.2360382171294152,0.146753263226092,0.8833267757079561,0.9815758931896965
ENSMUSG00000026020,26.827195071391287,0.18585797370059165,0.22556381232885986,0.8232958254632092,0.410339786986152,0.8332935297671473
ENSMUSG00000067336,50.037124884434455,-0.35696644687698226,0.19942482476600662,-1.7884340720721834,0.07370600335292819,0.43635961378556776
ENSMUSG00000041040,49.01020212556945,0.43983108751570804,0.2021142522741608,2.1718386696402576,0.02986783379477725,0.27056743555268803
ENSMUSG00000026019,6.190368591118798,0.23225640856423155,0.22427534162281448,1.0335778428749018,0.301333562114729,1
ENSMUSG00000073664,36.2143576374988,-0.1643351812215766,0.21586837188851704,-0.761086064999552,0.446605663134201,0.8503677619341901
ENSMUSG00000049439,11.128502173845693,0.1652763243139206,0.23739093905582961,0.6955369986105322,0.486718832901164,0.870437631865645
ENSMUSG00000026014,46.73168504576054,0.29891842508307287,0.2024052742461009,1.4754377536885712,0.14009489159043206,0.5902488545687449
ENSMUSG00000101188,16.51100446589468,0.5235063820884873,0.23707859601040243,2.1956336929884612,0.028118172620619566,0.25838633523392385
ENSMUSG00000052062,21.074136958945218,0.07073300412608025,0.23263277301181004,0.30407529307775155,0.7610705294241009,0.951932286388719
ENSMUSG00000025969,69.68347704360995,-0.5832422624579886,0.18563275268142598,-3.135942953558701,0.0017130252128567838,0.039402379199682744
ENSMUSG00000040865,26.256684000875033,-0.1256055215193161,0.22730505048682478,-0.5526572841529982,0.580498108397665,0.9017620456230941
ENSMUSG00000025968,89.15757541062808,0.06493793349724276,0.17833843579228062,0.3640802815808668,0.7157980608574297,0.9405164853403392
ENSMUSG00000025967,184.06205277109575,0.5515208713490563,0.14626658325880085,3.7676335814871624,1.6480235941203212e-4,0.006630696730938157
ENSMUSG00000025964,10.711402132515333,0.029684861783853933,0.23705182536973632,0.12526712516535185,0.9003120774577617,0.9827416932541488
ENSMUSG00000025962,7.905945130082131,-0.07468077172165355,0.23207690339384607,-0.32177818936140445,0.7476207386052751,1
ENSMUSG00000025959,18.547178278786774,0.43889239195378726,0.23643756837379873,1.8510133383396195,0.06416763423074273,0.4052992617701065
ENSMUSG00000025958,29.211115845306125,-0.02425100392852335,0.22433835935139368,-0.10808250481288738,0.9139302459850722,0.9857502219641247
ENSMUSG00000025956,5.85473997935419,0.4000895652411167,0.221716751924939,1.7947467944202877,0.0726940512974206,1
ENSMUSG00000070871,5.101845101429913,-0.04298435780092638,0.21497350750682165,-0.1999575187428903,0.8415138052333713,1
ENSMUSG00000045005,147.04686693003808,-0.25967099729755255,0.153775777032639,-1.6884009196252316,0.09133429406996521,0.4858403846534005
ENSMUSG00000102140,24.720579031200685,-0.6535411137115863,0.23441576648130635,-2.77703861764877,0.005485666086164525,0.08765289710486858
ENSMUSG00000051344,6.937113752764719,-0.2217374793349916,0.22795485979564079,-0.9716873082463715,0.33120613267058885,1
ENSMUSG00000084416,18.50789156383861,-0.05665361572443942,0.23727450555661908,-0.23864374729945684,0.8113818395803134,0.9653756557485589
ENSMUSG00000025950,134.93672046602325,0.4463646702268363,0.1574370924517105,2.8332031169196106,0.004608409314567463,0.07885500382704326
ENSMUSG00000025949,11.346903849388681,0.06477214744403342,0.23726811929212757,0.2730033569000424,0.7848506351295297,0.9563804273870514
ENSMUSG00000026005,18.020531665516916,0.14381669708098968,0.23503391725031367,0.6114786927982782,0.5408827200344635,0.8871032786169349
ENSMUSG00000026004,4.8068877969678665,-0.15243634401659514,0.2117646914544354,-0.7204929496231676,0.4712215391002473,1
ENSMUSG00000026003,106.12429148148044,0.32063297311759675,0.16669346526756382,1.922576403475564,0.05453326978227288,0.38033952541172755
ENSMUSG00000026000,12.868861033738774,0.0023178579379564343,0.23794043824657793,0.009745723141728594,0.9922241610619398,0.9987193101929588
ENSMUSG00000025991,10.068627910406843,-0.4475470079003471,0.2345132859570445,-1.9011200641676216,0.05728628810990992,0.3888529290103301
ENSMUSG00000025997,10.261812606804444,0.32128351657306525,0.2365076064592333,1.353879308114099,0.17577488599523586,0.6471645843814702
ENSMUSG00000050296,59.316873044294894,-0.007896502518105206,0.19394420364475595,-0.04071378173171756,0.9675240744728958,0.9965986594974139
ENSMUSG00000026192,58.71003182829895,0.08036760706388789,0.19943180712616493,0.40297317774338326,0.6869679564890077,0.9346620137329826
ENSMUSG00000026193,128.51207429538124,0.17288158962604064,0.17980855462952594,0.9613331716867362,0.3363846740966482,0.7906059221279357
ENSMUSG00000100319,10.897984522507599,-0.03142591455578858,0.23616488578054126,-0.13313685108094495,0.8940851516053576,0.9826617071140668
ENSMUSG00000026187,11.65979244885144,0.09794906907814534,0.23723700068840192,0.4128163946393393,0.6797411388285973,0.9321462562005172
ENSMUSG00000039354,13.407251415515095,-0.26197248851755467,0.23797329893299954,-1.10003282659852,0.2713178194590902,0.7454814696550818
ENSMUSG00000046330,18.78257012810373,0.3595912595178715,0.23445923706242083,1.5294444935234388,0.1261542894329254,0.5666793670295853
ENSMUSG00000039323,8.61199664274464,0.18955470897993787,0.22944301418980614,0.8253819428302294,0.4091547832701664,1
ENSMUSG00000026185,150.75238745919134,1.1794972093315317,0.17538216899360604,6.697082794231247,2.1262117141090536e-11,9.043487157343841e-9
ENSMUSG00000055322,183.01439673190163,-0.6406789684406817,0.16955015988689756,-3.7754626868373635,1.5971093171888385e-4,0.006543752486757205
ENSMUSG00000006304,229.82545585668885,0.08060195929542477,0.144152705196339,0.5591309378709719,0.5760723618506698,0.9003123215443063
ENSMUSG00000006299,86.59935260380396,-0.028233657482199154,0.1740252954417719,-0.16223501686573036,0.8711207855815692,0.9812155306034503
ENSMUSG00000101503,8.477454918863419,-0.22955721486331424,0.2321950964184161,-0.9885453234173371,0.3228856488364721,1
ENSMUSG00000026179,10.344240793739502,-0.09292916514110472,0.23629725103448965,-0.3930580351441152,0.6942766178495419,0.9374064664930368
ENSMUSG00000006301,116.77749172880226,0.21609299146142968,0.1632479832158433,1.3233520853741596,0.1857183180310009,0.6593147919924086
ENSMUSG00000026176,67.37885018047211,-0.2013656214666125,0.1876453196225106,-1.0729191818971322,0.2833073787882772,0.7571666486088009
ENSMUSG00000026175,500.75254043997074,-0.13620071749674864,0.12463041002993536,-1.0928295618703385,0.2744686395343032,0.7474249659513403
ENSMUSG00000033364,14.64568614412257,-0.0859389702361207,0.2376925551058027,-0.3615169874929693,0.7177130082852646,0.940794341046038
ENSMUSG00000026174,24.93415640630519,0.12684116179878607,0.2271164442888387,0.5582735255881216,0.5766576202243696,0.9003123215443063
ENSMUSG00000026135,7.439055238313493,-0.14521340745812783,0.23038225464259937,-0.6303229503021233,0.5284833103409872,1
ENSMUSG00000026172,7.312720624011364,0.33051562345097624,0.22861089028711593,1.4406320313716754,0.1496886661558392,1
ENSMUSG00000026171,7.11786063788643,-0.14074984953669545,0.22733632073203958,-0.6193973335860066,0.5356546372858882,1
ENSMUSG00000033257,12.31923957525224,-0.08589968908921405,0.23776894181080618,-0.3611446552350992,0.7179913126308202,0.940794341046038
ENSMUSG00000026170,13.031635214433763,-0.351469216159601,0.23802703786758164,-1.4724421260290206,0.1409015244906165,0.5922505490589113
ENSMUSG00000006538,121.36457741483161,-1.1309941239677028,0.1811212853243113,-6.216976434817695,5.068258421772945e-10,1.5089894741091985e-7
ENSMUSG00000026205,4.579473299128829,0.26033163895925787,0.2101785099555544,1.238482985663577,0.21553702702454255,1
ENSMUSG00000033159,66.04962910920176,-0.05603434769813063,0.1869850372922407,-0.2996569687718277,0.7644388249423392,0.951932286388719
ENSMUSG00000049339,92.42151547840906,-0.2881580275490657,0.17254844691182764,-1.6695527902634806,0.09500787751911369,0.49568362266397403
ENSMUSG00000026197,17.92438355592581,0.007916432306287255,0.23685259007821843,0.033424086314023535,0.9733364022900678,0.9965986594974139
ENSMUSG00000033124,34.875730156004785,-0.24592507222930762,0.22106433436118536,-1.1121230820130903,0.2660852336313652,0.7411398113528108
ENSMUSG00000026199,13.196797575950384,0.12073817623858155,0.23792070890712227,0.5068662240171279,0.6122486861149314,0.9150932673957506
ENSMUSG00000026201,38.685909486972754,-0.0856637032401304,0.21680624097489254,-0.3949980501320363,0.6928443269866338,0.9366558995980949
ENSMUSG00000026202,82.49425310134309,-0.4073127616822113,0.1830074290700275,-2.2238176141057555,0.026160717814023605,0.24540613458884616
ENSMUSG00000026203,25.016602822266115,-0.16685344716142517,0.23027434948238562,-0.7243055347013163,0.4688781798369952,0.8613780136371948
ENSMUSG00000026204,15.90863015886265,-0.19785130269460433,0.2377992078730227,-0.8320157683434813,0.4054000441232313,0.8313315161477741
ENSMUSG00000033061,7.996727887406735,0.12433333726218258,0.22968543949774564,0.540861149173788,0.588603291092358,1
ENSMUSG00000026209,63.80333239538837,0.0810800015465628,0.19021339341424384,0.4261954392716887,0.6699654404965494,0.9314616303112724
ENSMUSG00000026208,410.0052588603581,0.09885967418342438,0.2153239936138071,0.4591055805555567,0.6461583494119694,0.9252497327323593
ENSMUSG00000026207,16.626931360329458,-0.6913107808844994,0.23705032518397742,-2.889034351462831,0.00386426857539189,0.07116628229979456
ENSMUSG00000033021,37.736290006994146,-0.0990402626195514,0.21218553030615822,-0.4667763124453913,0.6406599249245453,0.9238538147517855
ENSMUSG00000032997,33.14258523704277,-0.43123815430872925,0.21933640732389975,-1.962820859726261,0.049666993099154705,0.36065404874289175
ENSMUSG00000026213,14.182183682955765,0.25523256074290646,0.2379567372233329,1.0704605321579945,0.28441206510970224,0.7571888421936991
ENSMUSG00000026235,6.760588109453961,-0.048823437038191586,0.2273750338304529,-0.2147865745256556,0.8299337205997068,1
ENSMUSG00000032908,113.57995277939796,0.31161836761860867,0.16719964792113703,1.8629222104933887,0.06247321145295201,0.40005664240690925
ENSMUSG00000026245,40.99076688374038,0.08517519914583047,0.21246743400994791,0.40079264667624154,0.6885727931773447,0.9348641567121787
ENSMUSG00000032883,100.0160576503775,-0.3152555356874235,0.17802798962836053,-1.7700704744738425,0.07671540137102602,0.44639867429707125
